"term","sentiment"
"vigorously","14.705882"
"vigorousness","11.764706"
"vigors","29.411765"
"vigour","26.470588"
"vigours","11.764706"
"vile","-91.176471"
"villain","-76.470588"
"villainess","-85.294118"
"villainesses","-58.823529"
"villainies","-67.647059"
"villainous","-58.823529"
"villainously","-85.294118"
"villainousness","-79.411765"
"villains","-100"
"villainy","-76.470588"
"vindicate","8.823529"
"vindicated","52.941176"
"vindicates","47.058824"
"vindicating","-32.352941"
"violate","-64.705882"
"violated","-70.588235"
"violater","-76.470588"
"violaters","-70.588235"
"violates","-67.647059"
"violating","-73.529412"
"violation","-64.705882"
"violations","-70.588235"
"violative","-70.588235"
"violator","-70.588235"
"violators","-55.882353"
"violence","-91.176471"
"violent","-85.294118"
"violently","-82.352941"
"vip","67.647059"
"virtue","52.941176"
"virtueless","-41.176471"
"virtues","44.117647"
"virtuosa","50"
"virtuosas","52.941176"
"virtuose","29.411765"
"virtuosi","26.470588"
"virtuosic","64.705882"
"virtuosity","61.764706"
"virtuoso","58.823529"
"virtuosos","52.941176"
"virtuous","70.588235"
"virtuously","52.941176"
"virtuousness","58.823529"
"virulent","-79.411765"
"vision","29.411765"
"visionary","70.588235"
"visioning","32.352941"
"visions","26.470588"
"vital","35.294118"
"vitalise","32.352941"
"vitalised","17.647059"
"vitalises","32.352941"
"vitalising","61.764706"
"vitalism","5.882353"
"vitalist","8.823529"
"vitalists","8.823529"
"vitalities","35.294118"
"vitality","38.235294"
"vitalization","47.058824"
"vitalizations","23.529412"
"vitalize","47.058824"
"vitalized","44.117647"
"vitalizes","41.176471"
"vitalizing","38.235294"
"vitally","32.352941"
"vitals","32.352941"
"vitamin","35.294118"
"vitriolic","-61.764706"
"vivacious","52.941176"
"vociferous","-23.529412"
"vulnerabilities","-17.647059"
"vulnerability","-26.470588"
"vulnerable","-26.470588"
"vulnerableness","-32.352941"
"vulnerably","-35.294118"
"vulture","-58.823529"
"vultures","-38.235294"
"vwd","76.470588"
"vwp","61.764706"
"w00t","64.705882"
"wag","-5.882353"
"walkout","-38.235294"
"walkouts","-20.588235"
"wanker","-73.529412"
"want","8.823529"
"war","-85.294118"
"warfare","-35.294118"
"warfares","-52.941176"
"warm","26.470588"
"warmblooded","5.882353"
"warmed","32.352941"
"warmer","35.294118"
"warmers","29.411765"
"warmest","50"
"warmhearted","52.941176"
"warmheartedness","79.411765"
"warming","17.647059"
"warmish","41.176471"
"warmly","50"
"warmness","44.117647"
"warmonger","-85.294118"
"warmongering","-73.529412"
"warmongers","-82.352941"
"warmouth","11.764706"
"warmouths","-23.529412"
"warms","32.352941"
"warmth","58.823529"
"warmup","11.764706"
"warmups","23.529412"
"warn","-11.764706"
"warned","-32.352941"
"warning","-41.176471"
"warnings","-35.294118"
"warns","-11.764706"
"warred","-70.588235"
"warring","-55.882353"
"wars","-76.470588"
"warsaw","-2.941176"
"warsaws","-5.882353"
"warship","-20.588235"
"warships","-14.705882"
"warstle","2.941176"
"waste","-52.941176"
"wasted","-64.705882"
"wasting","-50"
"wavering","-17.647059"
"wd","79.411765"
"weak","-55.882353"
"weaken","-52.941176"
"weakened","-38.235294"
"weakener","-47.058824"
"weakeners","-38.235294"
"weakening","-38.235294"
"weakens","-38.235294"
"weaker","-55.882353"
"weakest","-67.647059"
"weakfish","-5.882353"
"weakfishes","-17.647059"
"weakhearted","-47.058824"
"weakish","-35.294118"
"weaklier","-44.117647"
"weakliest","-61.764706"
"weakling","-38.235294"
"weaklings","-41.176471"
"weakly","-52.941176"
"weakness","-52.941176"
"weaknesses","-44.117647"
"weakside","-32.352941"
"wealth","64.705882"
"wealthier","64.705882"
"wealthiest","64.705882"
"wealthily","58.823529"
"wealthiness","70.588235"
"wealthy","44.117647"
"weapon","-35.294118"
"weaponed","-41.176471"
"weaponless","2.941176"
"weaponry","-26.470588"
"weapons","-55.882353"
"weary","-32.352941"
"weep","-79.411765"
"weeper","-55.882353"
"weepers","-32.352941"
"weepie","-11.764706"
"weepier","-52.941176"
"weepies","-47.058824"
"weepiest","-70.588235"
"weeping","-55.882353"
"weepings","-55.882353"
"weeps","-41.176471"
"weepy","-38.235294"
"weird","-20.588235"
"weirder","-14.705882"
"weirdest","-26.470588"
"weirdie","-38.235294"
"weirdies","-29.411765"
"weirdly","-35.294118"
"weirdness","-26.470588"
"weirdnesses","-20.588235"
"weirdo","-52.941176"
"weirdoes","-38.235294"
"weirdos","-32.352941"
"weirds","-17.647059"
"weirdy","-26.470588"
"welcome","58.823529"
"welcomed","41.176471"
"welcomely","55.882353"
"welcomeness","58.823529"
"welcomer","41.176471"
"welcomers","55.882353"
"welcomes","50"
"welcoming","55.882353"
"well","32.352941"
"welladay","8.823529"
"wellaway","-23.529412"
"wellborn","52.941176"
"welldoer","73.529412"
"welldoers","47.058824"
"welled","11.764706"
"wellhead","2.941176"
"wellheads","14.705882"
"wellhole","-2.941176"
"wellies","11.764706"
"welling","47.058824"
"wellness","55.882353"
"wells","29.411765"
"wellsite","14.705882"
"wellspring","44.117647"
"wellsprings","41.176471"
"welly","5.882353"
"wept","-58.823529"
"whimsical","8.823529"
"whine","-44.117647"
"whined","-26.470588"
"whiner","-35.294118"
"whiners","-17.647059"
"whines","-52.941176"
"whiney","-38.235294"
"whining","-26.470588"
"whitewash","2.941176"
"whore","-97.058824"
"whored","-82.352941"
"whoredom","-61.764706"
"whoredoms","-70.588235"
"whorehouse","-32.352941"
"whorehouses","-55.882353"
"whoremaster","-55.882353"
"whoremasters","-44.117647"
"whoremonger","-76.470588"
"whoremongers","-58.823529"
"whores","-88.235294"
"whoreson","-64.705882"
"whoresons","-73.529412"
"wicked","-70.588235"
"wickeder","-64.705882"
"wickedest","-85.294118"
"wickedly","-61.764706"
"wickedness","-61.764706"
"wickednesses","-64.705882"
"widowed","-61.764706"
"wilco","26.470588"
"willingness","32.352941"
"wimp","-41.176471"
"wimpier","-29.411765"
"wimpiest","-26.470588"
"wimpiness","-35.294118"
"wimpish","-47.058824"
"wimpishness","-5.882353"
"wimple","-5.882353"
"wimples","-8.823529"
"wimps","-29.411765"
"wimpy","-26.470588"
"win","82.352941"
"winnable","52.941176"
"winned","52.941176"
"winner","82.352941"
"winners","61.764706"
"winning","70.588235"
"winningly","67.647059"
"winnings","73.529412"
"winnow","-8.823529"
"winnower","-2.941176"
"winnowers","-5.882353"
"winnowing","-2.941176"
"winnows","-5.882353"
"wins","79.411765"
"wisdom","70.588235"
"wise","61.764706"
"wiseacre","-35.294118"
"wiseacres","-2.941176"
"wiseass","-52.941176"
"wiseasses","-44.117647"
"wisecrack","-2.941176"
"wisecracked","-14.705882"
"wisecracker","-2.941176"
"wisecrackers","2.941176"
"wisecracking","-17.647059"
"wisecracks","-8.823529"
"wised","44.117647"
"wiseguys","8.823529"
"wiselier","26.470588"
"wiseliest","47.058824"
"wisely","52.941176"
"wiseness","55.882353"
"wisenheimer","-29.411765"
"wisenheimers","-41.176471"
"wisents","11.764706"
"wiser","35.294118"
"wises","38.235294"
"wisest","61.764706"
"wisewomen","38.235294"
"wish","50"
"wishes","17.647059"
"wishing","26.470588"
"witch","-44.117647"
"withdrawal","2.941176"
"woe","-52.941176"
"woebegone","-76.470588"
"woebegoneness","-32.352941"
"woeful","-55.882353"
"woefully","-50"
"woefulness","-61.764706"
"woes","-55.882353"
"woesome","-35.294118"
"won","79.411765"
"wonderful","79.411765"
"wonderfully","85.294118"
"wonderfulness","85.294118"
"woo","61.764706"
"woohoo","67.647059"
"woot","52.941176"
"worn","-35.294118"
"worried","-35.294118"
"worriedly","-58.823529"
"worrier","-52.941176"
"worriers","-50"
"worries","-52.941176"
"worriment","-44.117647"
"worriments","-55.882353"
"worrisome","-50"
"worrisomely","-58.823529"
"worrisomeness","-55.882353"
"worrit","-61.764706"
"worrits","-35.294118"
"worry","-55.882353"
"worrying","-41.176471"
"worrywart","-52.941176"
"worrywarts","-44.117647"
"worse","-61.764706"
"worsen","-67.647059"
"worsened","-55.882353"
"worsening","-58.823529"
"worsens","-61.764706"
"worser","-58.823529"
"worship","35.294118"
"worshiped","70.588235"
"worshiper","29.411765"
"worshipers","26.470588"
"worshipful","20.588235"
"worshipfully","32.352941"
"worshipfulness","47.058824"
"worshiping","29.411765"
"worshipless","-17.647059"
"worshipped","79.411765"
"worshipper","17.647059"
"worshippers","23.529412"
"worshipping","47.058824"
"worships","41.176471"
"worst","-91.176471"
"worth","26.470588"
"worthless","-55.882353"
"worthwhile","41.176471"
"worthy","55.882353"
"wow","82.352941"
"wowed","76.470588"
"wowing","73.529412"
"wows","58.823529"
"wowser","-32.352941"
"wowsers","29.411765"
"wp","29.411765"
"wrathful","-79.411765"
"wreck","-55.882353"
"wrong","-61.764706"
"wronged","-55.882353"
"wtf","-82.352941"
"wtg","61.764706"
"wth","-70.588235"
"x-d","77.941176"
"x-p","51.470588"
"xd","80.882353"
"xlnt","88.235294"
"xoxo","88.235294"
"xoxozzz","67.647059"
"xp","41.176471"
"xqzt","47.058824"
"xtc","23.529412"
"yay","70.588235"
"yeah","35.294118"
"yearning","14.705882"
"yeees","50"
"yep","35.294118"
"yes","50"
"yolo","32.352941"
"youthful","38.235294"
"yoyo","11.764706"
"yucky","-52.941176"
"yummy","70.588235"
"yvw","47.058824"
"yw","52.941176"
"ywia","73.529412"
"zealot","-55.882353"
"zealots","-23.529412"
"zealous","14.705882"
"zzz","-35.294118"
